417.0289609436501, 1178.657794313553
418.92777153501066, 1307.1136644236763
422.75136899858956, 1357.2190433271694
435.42073219019113, 1415.8870457287621
441.39550933644665, 1512.2292729942096
447.4522714671283, 1585.0332536838284
451.53621501659853, 1630.387438096479
452.56301182027937, 1851.0869174990823
447.4522714671283, 1967.7674395822896
447.4522714671283, 2033.6128912513657
431.4825459907334, 2062.5026131643676
435.42073219019113, 2101.6616640133147
422.75136899858956, 2265.875179992876
419.88041648901344, 2308.8954994942274
437.4032839441741, 2431.459770296231
439.3948626258315, 2683.8030176484817
426.60986483500756, 2658.6825761339887
416.08278550961097, 2633.7972623757896
410.45064411888774, 2524.6645285320105
405.8154737335795, 2420.05376521586
411.3840120203627, 2374.96229779655
389.5580494788628, 2466.0013474610423
379.94526546530795, 2192.5094104827444
377.36501406133715, 1868.5768281287656
394.90350585954235, 2182.2243242229456
397.6036775433473, 2014.5782402870914
403.9760952726107, 2276.554522818212
411.3840120203627, 2244.6665500882746
407.6632272275324, 2202.8429715937295
410.45064411888774, 2091.8027455521487
412.3195024075783, 2014.5782402870914
417.97728798785744, 1922.0443360534073
407.6632272275324, 1931.1031626699175
402.14505388437976, 1825.1585206369318
399.4140411986069, 1791.1513935427784
401.23264777703196, 1733.1564953874354
404.89474000052945, 1661.3422714064604
403.05953481018804, 1630.387438096479
398.50783134464996, 1600.0093683599885
390.4439074604609, 1600.0093683599885
398.50783134464996, 1684.943477137269
390.4439074604609, 1825.1585206369318
393.113586426071, 1877.3836559360805
412.3195024075783, 1825.1585206369318
426.60986483500756, 1808.0750060977327
433.4471664488914, 1645.792079723245
425.64195178380743, 1708.879964117184
424.6762347804531, 1638.071650600015
417.97728798785744, 1645.792079723245
415.1387568040623, 1533.712163545038
414.1968699564038, 1463.2654707209917
414.1968699564038, 1449.5692812332718
393.113586426071, 1533.712163545038
394.90350585954235, 1436.0012883101786
397.6036775433473, 1363.6157802616406
396.70157512982667, 1363.6157802616406
387.79235858759125, 1350.8523135574721
794.919342914969, 661.0170513569823
835.6518057720065, 709.322553177618
829.97679955122, 790.3354540919255
845.1965095924592, 754.0336496948892
860.6953112587469, 754.0336496948892
886.4893412614788, 860.1393015581074
872.5056415793331, 864.1932417574579
884.478031458578, 901.5494013487473
852.9107062867058, 927.3463603152899
902.7453507498694, 967.4324162556137
884.478031458578, 1033.260120514952
862.6525389741598, 1028.413085689242
843.2788869590029, 1023.5887883583172
778.8339147975166, 949.4068054592827
789.5209554706934, 967.4324162556137
902.7453507498694, 1038.13
910.9848017195133, 1119.2443773819055
923.4851967891775, 1167.6255374776542
925.58520918414, 1023.5887883583172
921.3899490036907, 999.8046484240537
940.4196182454252, 927.3463603152899
951.1609660904207, 868.2662886655826
957.6645748689444, 876.470063241466
979.6661457699556, 876.470063241466
997.6307860874902, 860.1393015581074
1006.7362663216982, 876.470063241466
1043.996873847254, 884.7513508086638
1082.6365445094195, 918.6663827406346
1082.6365445094195, 995.1145535935257
1082.6365445094195, 999.8046484240537
1077.7294414788062, 1033.260120514952
1027.5286118237043, 999.8046484240537
1022.871288190306, 995.1145535935257
988.6076608583319, 995.1145535935257
975.2257611022851, 971.9920418363879
944.7015240569705, 1004.5168482368069
973.0131218272835, 1103.5669869103147
979.6661457699556, 1151.270466283589
999.8994061191538, 1151.270466283589
1051.135252602863, 1218.0980519724194
1041.6282033524924, 1098.3901417850104
1110.0277300655946, 1038.13
1082.6365445094195, 1145.8698436009806
1082.6365445094195, 1135.1444825368053
1090.0391238685831, 1098.3901417850104
1097.4923187195702, 1062.825853563869
1115.081893224391, 1072.8679153482315
1092.5178811665635, 931.7170554829131
1082.6365445094195, 860.1393015581074
1080.180206464959, 844.112821547728
1085.0984682853662, 812.950134162159
1115.081893224391, 794.0604003448307
1080.180206464959, 736.5129010862127
1053.5255422002735, 719.3992651202306
1099.9880246396017, 712.6656758641687
1039.2649070116715, 801.5630439567074
1039.2649070116715, 844.112821547728
979.6661457699556, 757.5875011682772
925.58520918414, 686.3557121952612
925.58520918414, 779.2651304273785
917.2137040449704, 801.5630439567074
949.0029261838023, 832.2892318358581
1188.3048277584398, 1018.7871218603339
1132.9533768833644, 940.5203417459729
1125.2593619631978, 905.7985123394992
1145.8938197209688, 848.0912270151457
1151.1112878712306, 844.112821547728
1164.259127953932, 884.7513508086638
1148.4995910241717, 918.6663827406346
1182.9187780715342, 962.8941799296298
1191.0070420180323, 1038.13
1223.9169311109788, 1093.2375812983116
1235.0877485917104, 1093.2375812983116
1283.7124878124587, 1108.7682311306485
1249.1947566435713, 1189.7942889268786
1240.7113333254397, 1201.0360062035345
1161.6176006527269, 1124.519511033102
1153.7289237368802, 1113.9939894418908
1188.3048277584398, 1119.2443773819055
1226.7001275657515, 876.470063241466
1226.7001275657515, 893.1108837451516
1207.3498597334058, 856.1043784377453
1188.3048277584398, 805.3409071938863
1272.1018812661289, 828.3849537052348
1295.4290655756831, 976.5731574820879
1304.286624015515, 1028.413085689242
1283.7124878124587, 1018.7871218603339
1274.9946506657936, 1018.7871218603339
1355.635685678686, 1057.8401255524934
1331.2243424899482, 931.7170554829131
1409.0063322336596, 1047.9387241341028
1447.9399745121282, 1014.0079800338008
1501.530100263712, 1014.0079800338008
1380.494672181373, 1212.3839403350737
1389.9338707910529, 1247.0751272114983
1454.5327151051001, 1357.2190433271694
1295.4290655756831, 1370.042665788273
1319.184012422048, 1276.7415319245495
1055.9212673344969, 1645.792079723245
1936.504157764408, 527.4643633135785
1871.6361166388729, 491.5435672692091
1875.8922314715396, 464.5763869110386
1871.6361166388729, 437.02891647224635
1720.767160663918, 437.02891647224635
1972.014827208138, 493.8602713466477
1905.9572675594231, 471.1762086779774
1940.9077830183294, 460.2279440932642
1980.993778290454, 439.08868642992195
2068.359375942705, 428.8860084791891
1914.6354462598506, 453.78147598380184
2008.1766740011578, 462.3970538642565
2077.7770017135676, 480.1220461264576
2054.3129127576553, 493.8602713466477
1990.013612210681, 420.8948225989807
2135.190105308998, 430.9073999300428
2169.410923804661, 426.8740993983255
2174.344180824477, 451.6527819853735
2189.211363568599, 473.3969189395329
2184.2443751670244, 507.9916025150512
2154.6782080934086, 520.0761066016173
2224.297983975395, 482.3849191981346
2224.297983975395, 462.3970538642565
2254.8194630383477, 471.1762086779774
2275.3994354477018, 480.1220461264576
2343.5904904452036, 460.2279440932642
2359.6149029582302, 466.7659914171414
2338.2732392296284, 480.1220461264576
2290.957588347783, 445.3264272018646
2254.8194630383477, 443.2373959321969
2327.6749015355795, 401.5622196610688
2338.2732392296284, 414.9992982481765
2254.8194630383477, 413.05253188091217
2364.980685280222, 428.8860084791891
2424.8157473015535, 428.8860084791891
2458.0887006540124, 439.08868642992195
2458.0887006540124, 449.5340737143906
2441.395541408612, 477.8697882177659
2364.980685280222, 486.9427111884108
2503.1639332386185, 449.5340737143906
2514.5613052043213, 439.08868642992195
2578.1808233635174, 437.02891647224635
2537.511968497336, 445.3264272018646
2497.484634094397, 473.3969189395329
2560.6721048879067, 405.3563620472183
2613.558228993386, 498.5264876802787
2716.452608334405, 468.9659157931907
2785.1800661565126, 473.3969189395329
2791.513586911874, 449.5340737143906
2829.8183123176864, 447.42530432769354
2894.8311047601314, 458.0690096405602
2954.6186881756375, 468.9659157931907
2968.0716177895547, 505.6086082044492
3057.02124648865, 468.9659157931907
3148.6365913376876, 458.0690096405602
3213.6660752824228, 441.1581643316687
